localTime,channel,episodeTitle,episodeStartTime,episodeDescription,trackTitle,artistString,gender,hosts
2025-10-15 11:35:41+02:00,P6BEAT,Sommerhuset på P6,2025-10-15 08:03:00+00:00,"Mads Gundersen åbner sommerhuset i efterårsferien og sender hver formiddag den rekreative og afslappede energi ud af radioen.
Pladespilleren er sat til, krydsogtværsen ligger på stuebordet, og selv om der ikke er havudsigt, kan du forberede dig på gode vibrationer i lydens bølger.",Africa,Weezer,other,Mads Gundersen
2025-10-15 11:40:00+02:00,P6BEAT,Sommerhuset på P6,2025-10-15 08:03:00+00:00,"Mads Gundersen åbner sommerhuset i efterårsferien og sender hver formiddag den rekreative og afslappede energi ud af radioen.
Pladespilleren er sat til, krydsogtværsen ligger på stuebordet, og selv om der ikke er havudsigt, kan du forberede dig på gode vibrationer i lydens bølger.",I'm On Fire,Chromatics,other,Mads Gundersen
2025-10-15 11:44:11+02:00,P6BEAT,Sommerhuset på P6,2025-10-15 08:03:00+00:00,"Mads Gundersen åbner sommerhuset i efterårsferien og sender hver formiddag den rekreative og afslappede energi ud af radioen.
Pladespilleren er sat til, krydsogtværsen ligger på stuebordet, og selv om der ikke er havudsigt, kan du forberede dig på gode vibrationer i lydens bølger.",I Wanna Be Adored,The Raveonettes,other,Mads Gundersen
2025-10-15 11:49:00+02:00,P6BEAT,Sommerhuset på P6,2025-10-15 08:03:00+00:00,"Mads Gundersen åbner sommerhuset i efterårsferien og sender hver formiddag den rekreative og afslappede energi ud af radioen.
Pladespilleren er sat til, krydsogtværsen ligger på stuebordet, og selv om der ikke er havudsigt, kan du forberede dig på gode vibrationer i lydens bølger.",Hurt,Johnny Cash,male,Mads Gundersen
2025-10-15 11:54:41+02:00,P6BEAT,Sommerhuset på P6,2025-10-15 08:03:00+00:00,"Mads Gundersen åbner sommerhuset i efterårsferien og sender hver formiddag den rekreative og afslappede energi ud af radioen.
Pladespilleren er sat til, krydsogtværsen ligger på stuebordet, og selv om der ikke er havudsigt, kan du forberede dig på gode vibrationer i lydens bølger.",Harvest Moon,Poolside,other,Mads Gundersen
2025-10-15 12:15:12+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,I Can Change,LCD Soundsystem,other,
2025-10-15 12:18:55+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Oh My Heart,Selina Gin,,
2025-10-15 12:22:01+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Hard To Explain,The Strokes,other,
2025-10-15 12:25:50+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Policy Of Truth,Depeche Mode,other,
2025-10-15 12:29:40+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Happy Dictator,"Gorillaz, Sparks",other,
2025-10-15 12:34:00+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,West Coast,Lana Del Rey,female,
2025-10-15 12:37:30+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Sound And Vision,David Bowie,male,
2025-10-15 12:40:21+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Sofa,Wolf Alice,other,
2025-10-15 12:44:41+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Good Riddance (Time Of Your Life),Green Day,other,
2025-10-15 12:47:10+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Army Ants,Kellermensch,other,
2025-10-15 12:50:00+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Young,Little Simz,female,
2025-10-15 12:52:51+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Dani California,Red Hot Chili Peppers,other,
2025-10-15 12:57:30+02:00,P6BEAT,P6 Beatet,2025-10-15 10:15:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Ice Rink,When Saints Go Machine,other,
2025-10-15 13:03:10+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",My Convictions,Jacob Bellens,male,Camilla Jane Lea
2025-10-15 13:08:30+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",A roller skating jam named saturdays,De La Soul,other,Camilla Jane Lea
2025-10-15 13:14:55+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",Hungry Heart,Bruce Springsteen,male,Camilla Jane Lea
2025-10-15 13:20:44+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",Ligesom mig,Kesi,male,Camilla Jane Lea
2025-10-15 13:25:15+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",Dream sequence(no 1),dEUS,other,Camilla Jane Lea
2025-10-15 13:32:21+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",93 'til Infinity,Souls Of Mischief,other,Camilla Jane Lea
2025-10-15 13:39:04+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",MGP gør dig flyvende,MGP All Stars 2021,other,Camilla Jane Lea
2025-10-15 13:45:05+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",Eternal Sunshine,Jhené Aiko,female,Camilla Jane Lea
2025-10-15 13:50:13+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",Song For Karen,Sonic Youth,other,Camilla Jane Lea
2025-10-15 13:59:00+02:00,P6BEAT,Den Øde Ø: Jacob Bellens,2025-10-15 11:03:00+00:00,"Et musikalsk portrætprogram, hvor kendte musikere vælger 8 sange, én bog og én luksusting til turen til en øde ø. Gennem personlige historier bag musikken dykker vi ned i liv, minder og lydspor. Til sidst udvælger gæsten det ene nummer, der betyder allermest uge for uge.
Vært: Camilla Jane Lea.
(Sendt første gang 10. august).",MGP gør dig flyvende,MGP All Stars 2021,other,Camilla Jane Lea
2025-10-15 14:03:04+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Inside World,WhoMadeWho,other,Emilie Lindhardsen
2025-10-15 14:08:12+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Nordvest altaner,Balstyrko,other,Emilie Lindhardsen
2025-10-15 14:12:34+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",A Case Of You,Joni Mitchell,female,Emilie Lindhardsen
2025-10-15 14:16:35+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Daughter,Pearl Jam,other,Emilie Lindhardsen
2025-10-15 14:23:23+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",D£aler,Lola Young,female,Emilie Lindhardsen
2025-10-15 14:26:53+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Elderberry Wine,Wednesday,other,Emilie Lindhardsen
2025-10-15 14:30:54+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Road To Nowhere,Talking Heads,other,Emilie Lindhardsen
2025-10-15 14:37:12+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Open,Rhye,other,Emilie Lindhardsen
2025-10-15 14:42:02+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",1234,Feist,female,Emilie Lindhardsen
2025-10-15 14:45:24+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Wildflowers,Tom Petty,male,Emilie Lindhardsen
2025-10-15 14:48:25+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Country House,Blur,other,Emilie Lindhardsen
2025-10-15 14:53:10+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",moody,Royel Otis,other,Emilie Lindhardsen
2025-10-15 14:56:40+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",I CARE,Turnstile,other,Emilie Lindhardsen
2025-10-15 15:03:04+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Dreams (Single Version),Beck,male,Emilie Lindhardsen
2025-10-15 15:08:50+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Friday I'm In Love,The Cure,other,Emilie Lindhardsen
2025-10-15 15:13:12+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",EURO-COUNTRY,CMAT,female,Emilie Lindhardsen
2025-10-15 15:17:55+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Suedehead,Morrissey,male,Emilie Lindhardsen
2025-10-15 15:23:43+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Literally Everything,Brimheim,female,Emilie Lindhardsen
2025-10-15 15:27:10+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Loser,Tame Impala,male,Emilie Lindhardsen
2025-10-15 15:32:21+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",The Scythe,The Last Dinner Party,other,Emilie Lindhardsen
2025-10-15 15:38:23+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Guard Dog,Vilma Crow,female,Emilie Lindhardsen
2025-10-15 15:41:30+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",More Than This,Roxy Music,other,Emilie Lindhardsen
2025-10-15 15:47:42+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Woman Lake,snuggle,,Emilie Lindhardsen
2025-10-15 15:51:24+02:00,P6BEAT,P6 med Emilie Lindhardsen,2025-10-15 12:03:00+00:00,"Læn dig tilbage, slip tøjlerne for en stund, og glem hverdagens støj, når vært Emilie Lindhardsen præsenterer et mix af alt det bedste fra P6 fra før og nu og langt ud(e) i fremtiden.",Ingenting er én ting,Soleima,female,Emilie Lindhardsen
